IH19980412,3006.243056,1
yutaka1999,3670.415338,1
semiexp,3575.989028,1
yosupo,3398.141232,1
natsugiri,2829.879232,1
beet,2589.056905,1
climpet,2797.083407,1
nigus,2444.318592,1
rickytheta,2768.146899,1
potetisensei,2397.330762,1
Cerberus97,2395.318592,1
Komaki,2804.620761,1
smiken,2412.578268,1
yamunaku,1833.730468,1
joisino,2900.989028,1
bigelephant29,2219.344985,1
tanzaku,2390.056905,1
ats5515,2588.307199,1
japlj,3081.688314,1
btk15049,2553.660975,1
dragoon,2699.216449,1
ei13333,2340.046092,1
asi1024,2948.098770,1
Huziwara,2985.078518,1
ynymxiaolongbao,2286.051711,1
sugim48,3239.200315,1
tatyam,1944.216449,1
kenimo,2101.330762,1
TangentDay,2650.056905,1
meshanya,2322.126235,1
savacska,2152.989028,1
josdas,2243.000000,1
math,2666.276467,1
nxteru,2241.916334,1
n_dao107,1902.399326,1
fuppy0716,2159.057553,1
tozangezan,2972.879232,1
Hoi_koro,2283.379296,1
nikutto,2341.881746,1
DEGwer,3221.879232,1
PIandS,2601.979853,1
pachicobue,2051.481577,1
eha,2419.832003,1
bigcat,2117.126235,1
andrey_efremov,2437.620761,1
gazelle,2289.344793,1
imxian,2187.126235,1
wata,2400.000000,1
Kmcode,2569.870535,1
Origenes,1889.620761,1
radoslav11,2365.663890,1
hanoikute5,2331.413209,1
iehn,2249.303214,1
zhongzihao,2456.900421,1
catupper,2658.318592,1
lzw4896s,2135.098770,1
rahuldugar,2107.485199,1
mzuev,2506.812801,1
chb1975,2247.330762,1
Thistle,1751.979853,1
noshi91,2436.916334,1
xzy,1894.620761,1
zhan8855,2512.083407,1
heno239,2219.900421,1
tour1st,2130.731832,1
selpo,1739.131879,1
FLDutchman,1721.731832,1
supy,2661.429013,1
phidnight,2745.399326,1
kimiyuki,2522.579863,1
wafrelka,2532.485199,1
toloraia,1531.413209,1
leign,2429.421465,1
maze1230,2155.181366,1
goto,2700.027256,1
drafear,2490.303214,1
nuip,2882.320227,1
abc050,2228.578268,1
iica,1790.481577,1
zaburo,1948.280410,1
uwi,2826.320227,1
sumitacchan,2144.027256,1
E869120,2805.660975,1
lqybzx,2300.136066,1
Jiangkp,1825.126235,1
reew2n,2406.660975,1
Rose_max,2027.731832,1
jiangshibiao,2781.413209,1
kawatea,2831.078518,1
nakano,2124.213033,1
SoulTch,1906.413209,1
Eran,2179.136066,1
iwashi31,2178.086735,1
WA_TLE,3083.303214,1
ukikagi,2140.900421,1
tomerun,2894.200315,1
yokozuna57,3028.098770,1
mikit,1818.638159,1
base64,2241.078518,1
chocorusk,2141.879232,1
hos_lyric,2489.413209,1
olphe,2363.118984,1
mamekin,2429.057553,1
Flugan42,2052.932288,1
kobae964,2851.793473,1
dohatsutsu,2317.660975,1
mechanicalpenciI,2341.027256,1
hig98ingro,1276.663890,1
yudedako,1776.243056,1
risujiroh,2236.098770,1
goodbaton,2483.900421,1
satashun,2681.131879,1
pekempey,2334.341348,1
Hec,2350.086735,1
tokoharu,2645.083407,1
JWoong148,2216.812801,1
mshcherba,1889.330762,1
tigertang,1504.027256,1
char134217728,1895.932288,1
logicmachine,2554.714047,1
tubuann,2077.330762,1
assy,2159.027256,1
abeker,2310.330762,1
kmjp,2864.088892,1
spica314,1977.793473,1
Rzepa,2585.136066,1
hogloid,3075.663890,1
flowlight,2405.812801,1
eiya,2132.468325,1
Gloid,2123.126235,1
leaf1415,2145.534694,1
moririn2528,2032.979853,1
cirno3153,1699.210085,1
jki14,2013.501442,1
betrue12,2177.485199,1
colun,1857.812801,1
Zain,1765.243056,1
funcsr,2491.280410,1
tasmeemreza,2126.730468,1
EntropyIncreaser,1600.000000,1
kongroo,1903.027256,1
