anta,3012.731832,1
yutaka1999,3216.136066,1
IH19980412,3216.136066,1
latte0119,2756.731832,1
math,2526.731832,1
uwi,3040.812801,1
camypaper,2413.731832,1
satashun,2756.413209,1
mamekin,2340.136066,1
maroonrk,2290.731832,1
natsugiri,2537.000000,1
catupper,2499.136066,1
DEGwer,3185.136066,0
ei13333,2004.731832,1
pekempey,2428.812801,1
dnk,2584.136066,1
climpet,2601.000000,1
satos,2547.136066,1
logicmachine,2547.136066,1
yukim,1870.136066,1
E869120,2015.136066,1
rickytheta,2242.812801,1
Hec,2490.812801,1
tomerun,2265.413209,1
yuma000,2377.413209,1
koyumeishi,2091.136066,1
kotamanegi,1582.812801,1
torus711,1951.812801,1
dohatsutsu,2126.812801,1
drafear,2346.136066,1
kusano,2373.136066,1
tanzaku,2272.731832,1
tanakh,2325.812801,1
nokoTaro,1916.136066,1
a2stnk,2003.731832,1
paruki,2028.136066,1
bigINnnner,2201.136066,1
tsukasa_diary,1851.136066,1
a3636tako,2005.731832,1
threepipes_s,1589.872877,1
j_gui0121,1589.872877,1
kobae964,2369.136066,1
femto16,1911.812801,1
okaduki,2124.812801,1
startcpp,1938.812801,1
nwin,2238.731832,1
potetisensei,2238.731832,1
tokoharu,2866.731832,1
semiexp,2866.731832,0
tozangezan,2996.731832,0
kzyKT,2073.812801,1
palpal,2026.731832,1
hs484,2161.731832,1
hamko,1867.812801,1
gigime,1609.136066,1
SGI,1888.413209,1
iica,2290.731832,1
gasin,2102.413209,1
sekiye,2040.413209,1
sate3saku3,2040.413209,1
piroz95,2346.731832,1
jin_matakich,658.448645,1
ats5515,1453.731832,1
gotto,1948.731832,1
sntea,1497.136066,1
phi16,1497.136066,1
addeight,1626.000000,1
tokumini,1477.731832,1
eukaryo,2175.812801,1
kimiyuki,2090.731832,1
kuuso,2090.731832,1
nel215,1785.136066,1
masafumi,1884.136066,1
tayama0324,1382.109130,1
nmnmnmnmnmnmnm,1673.136066,1
kotobuki,1613.812801,1
hiromi_ayase,1657.413209,1
rapurasu,1839.136066,1
mio_h1917,1625.136066,1
yuki681,1916.136066,1
takoshi,2049.731832,1
pkMZ75105,1584.136066,1
garnacha,1982.731832,1
kshinya,1408.413209,1
kazuma,1718.812801,1
amano,1718.812801,1
gedorinku,1544.731832,1
kapo,1255.812801,1
btk15049,2328.812801,1
fine,1751.812801,1
konjo,2114.136066,1
Tia9996,1364.485134,1
plat,1725.731832,1
mao,1903.413209,1
TangentDay,2217.731832,1
menphim,1301.136066,1
tsuzu,1394.136066,1
rabbit_TR,2094.000000,1
m_buyoh,1863.812801,1
kazunetakahashi,2063.136066,1
n_knuu,1805.812801,1
treeone,1994.812801,1
xdeath,1994.812801,1
kyuridenamida,2205.731832,1
T1610,1784.812801,1
chigichan24,1202.299091,1
moemoe2358,1681.731832,1
furuya1223,1702.731832,1
stni,1372.136066,1
abc3141,1372.136066,1
Tenpa0201,1712.812801,1
rantd,1890.136066,1
yosss,2659.000000,1
XzA_2123,1591.731832,1
rsk0315,1533.812801,1
takepan,1536.812801,1
Gear,1500.731832,1
platypus,1890.812801,1
keitaro9ml,1163.731832,1
physics0523,1146.413209,1
yukitohj,1594.136066,1
beet,1598.812801,1
mmxsrup,1343.812801,1
FF256grhy,1693.731832,1
scor,1544.136066,1
hashiryo,1371.136066,1
Asuka_Tsukimi,1755.413209,1
oigami,1561.731832,1
Tatsuno,1688.812801,1
emak,1688.812801,1
tossy,1941.731832,1
reew2n,2435.812801,0
Kmcode,2772.136066,0
p_km,1588.413209,1
orisano,1884.413209,1
rollman,1476.846088,1
selpo,2169.731832,1
plasmaeffect,1631.812801,1
yupotown,1942.731832,1
superark,1612.136066,1
cympfh,1307.413209,1
yamad,1435.136066,1
ctyl,2154.812801,1
tshita,1915.413209,1
temple0000,1915.413209,1
zenito9970,1260.731832,1
Tan90909090,1903.413209,1
minaminao,1477.812801,1
cherry7kurai24,1793.136066,1
poyodr,1697.812801,1
ninja7,1571.812801,1
walkre,1592.731832,1
mondatto,1675.812801,1
oshiumi,1233.731832,1
ikd,1249.812801,1
kurumaebi,2021.000000,1
zaichu_boc,1178.812801,1
ka24,1310.731832,1
hogeover30,1426.413209,1
npz35,1559.812801,1
roxion1377,1424.413209,1
shot,1245.413209,1
k_ashiya,1212.136066,1
commy,1552.731832,1
sanoyatsu,1104.136066,1
tibimosu,1411.136066,1
yuki2006,1385.413209,1
algon,1583.731832,1
grayf,1407.136066,1
HORI1991,1644.731832,1
NSTomoS,1740.812801,1
shiitake,1145.136066,1
deraken,950.731832,1
Gobi,1825.136066,1
hafeos,695.841171,1
Michele,1416.731832,1
hiyokko2,1268.136066,1
reitetsu,535.222089,1
yut071,1276.812801,1
shiita0903,1277.731832,1
kurenai3110,1409.136066,1
serisuza,1562.731832,1
tkmst201,1308.136066,1
mtsd,1692.812801,1
naari3,1173.413209,1
sumoooru,2015.812801,1
phyllo,2049.136066,1
ransewhale,1320.136066,1
siotouto,1739.413209,1
tapuinu,1301.413209,1
neander,2233.000000,1
autumn_eel,1410.812801,1
sekiya9311,1407.812801,1
inaba3,1234.812801,1
chuka231,1404.812801,1
olphe,1196.856830,1
piniky,1196.856830,1
nectar,894.002717,1
tekitouk,1353.812801,1
Bwambocos,640.327189,1
hey,1847.136066,1
hamukichi,1451.731832,1
koshin,1419.731832,1
daiota,1261.812801,1
yugamiakira,1732.731832,1
ak464tnok,1068.812801,1
kimurasato4,-242.068074,1
megumish,1134.812801,1
isshtt,474.635713,1
somen03,1053.647943,1
sssbear,1291.812801,1
kengo0o0,1254.136066,1
ohtasoji,695.679452,1
Kampachi,1685.812801,1
maze1230,1387.812801,1
mban,1222.731832,1
rabbitfoot,1166.812801,1
nodanadon,1217.731832,1
vzvu3k6k,1062.731832,1
yka,1026.812801,1
creatorstree,1303.413209,1
tsuburin,1986.731832,1
toricor,1196.136066,1
kaixiang,1453.812801,1
ratovia,1453.812801,1
mino,1685.731832,1
dan,1600.000000,1
hirokazu1020,2116.812801,1
TAB,1306.136066,1
sugarlight,768.223383,1
L3Sota,1720.000000,1
kuro,1720.000000,1
spica314,1984.812801,1
hanada3355,1253.812801,1
koki1018,1391.413209,1
hanakuso,1038.812801,1
damekamo,1599.812801,1
skyward,776.144434,1
Qfktm,776.144434,1
kotonoha,613.958391,1
Poly,1380.812801,1
flamee,225.600561,1
vih3BP,849.731832,1
suzume,1681.731832,1
UxMA,683.565479,1
s5412039,1206.136066,1
osatokn,1482.731832,1
Cons,1276.127601,1
Uranbartol,1276.127601,1
kamo,1175.812801,1
x20,1588.812801,1
darjeeling,905.207932,1
forcom,1529.413209,1
ShinjiSHIBATA,1068.464452,1
Luzhiled,915.031072,1
fm1146274,915.031072,1
tomiscript,777.812801,1
shuhei23,1158.413209,1
claw88,1257.812801,1
yumechi,1492.848222,1
intgrllllllllll,530.566309,1
nyashiki,1389.731832,1
ehot_rascal,1321.731832,1
sifyfy,1321.731832,1
banban,1045.482256,1
unsre,1838.136066,1
naimonon77,1406.731832,1
airis,1488.136066,1
ytoku3,1442.136066,1
hanahana,1399.812801,1
leafmoon,1910.136066,1
j06052,550.332513,1
tom94826,1292.731832,1
kurokoji,1023.812801,1
komi_nekko,891.461900,1
yokozuna57,3236.136066,1
satanic0258,2014.731832,1
AreTrash,1262.731832,1
tmochizuki,1004.812801,1
tsukamasa,619.010140,1
Power730,1002.731832,1
neetsdkasu,1509.812801,1
iseekautos,813.554857,1
Lepton,2411.731832,1
ikeha,1457.812801,1
jack,1217.136066,1
nak3,1197.812801,1
daqtes,197.376841,1
nameh2so4,-79.882031,1
YujiSoftware,1191.136066,1
seataK,1506.974891,1
nyon,1348.731832,1
a5ua,1743.812801,1
miraxial,1340.136066,1
yukitaka13,550.128770,1
noteton,1381.731832,1
tata,1600.000000,1
kaityo_iso,872.134469,1
monchi888,-18.221759,0
u_chi_ha_ra_,465.011167,0
daiju,1355.373123,0
atsushi015,1364.485134,0
