Gayyy,2690.413209,1
semiexp,3606.688314,1
IH19980412,2954.415338,1
uwi,2871.579863,1
maroonrk,3026.078518,1
yokozuna57,3067.429013,1
ats5515,2503.468325,1
yutaka1999,3678.879232,1
WA_TLE,3097.320227,1
ariacas,3096.989028,1
asi1024,2948.098770,1
sugim48,3239.200315,1
kczno1,2948.932288,1
ugly2333,2584.330762,1
yosupo,3390.078518,1
DEGwer,3260.638159,1
zscoder,2804.494528,1
satashun,2530.303214,1
miaom,3191.832003,1
teja349,2605.243056,1
joisino,2880.688314,1
Motarack,2438.784591,1
progmatic,2435.688314,1
btk15049,2520.534694,1
LayCurse,1941.879232,1
DmitryGrigorev,2796.318592,1
sigma425,3067.318592,1
noshi91,2416.078518,1
KrK,2839.243056,1
E869120,2860.846007,1
Kmcode,2608.320227,1
only_hard,2794.413209,1
riantkb,2529.088892,1
nakano,1959.638159,1
kawatea,2846.485209,1
ixmel_rd,2397.320227,1
ei13333,2228.078061,1
wo01,2870.485199,1
kmjp,2908.344793,1
rickytheta,2748.248811,1
natsugiri,2846.730468,1
nxteru,2079.057553,1
piroz95,2345.579863,1
hamayanhamayan,2275.660975,1
pllk,2335.126235,1
drafear,2448.318592,1
chocorusk,2024.485199,1
satanic0258,2497.078061,1
kimiyuki,2501.141232,1
maximumSHOT,2023.399326,1
reew2n,2449.280410,1
mcalancea,2498.663890,1
LLI_E_P_JI_O_K,1877.832003,1
Hec,2379.146899,1
TangentDay,2624.086735,1
mzuev,1618.000000,1
dnk,2608.688314,1
yarrr,2155.126235,1
smiken,2450.881746,1
zhouzhendong2,2323.126235,1
leign,2415.468325,1
Aquarius,2626.784591,1
fuppy0716,2149.485209,1
iloveUtaha,2567.832003,1
imulan,2139.485209,1
goodbaton,2509.213033,1
June_boy,2127.303214,1
tempura0224,2166.213033,1
lyoz,2017.280410,1
gls1196,2021.731832,1
sheyasutaka,2296.057553,1
Lirikl,1747.136066,1
ryoissy,2402.793473,1
olphe,2276.201523,1
yveh,1816.399326,1
rantd,2083.485209,1
startcpp,2176.096374,1
tanzaku,2287.096374,1
caeious,1933.126235,1
hitonanode,2413.344985,1
tomcatowl,1886.832003,1
hasi,2260.660975,1
hoxosh,1922.660975,1
imalyd,2268.126235,1
rahuldugar,1719.501442,1
kenimo,2064.989028,1
sky58,2887.057553,1
Coroian_David,1761.620761,1
wafrelka,2560.011909,1
kort0n,2099.027256,1
yaketake08,2233.320227,1
square1001,2578.660975,1
fooractal,1859.900421,1
anotherqwq,2232.812801,1
gazelle,2325.280410,1
kazuma,2326.341348,1
omochana2,2264.663890,1
beet,2446.096374,1
KhaleD_,1741.932288,1
fsouza,2609.688314,1
logicmachine,2580.979853,1
zhangqingqi,1403.136066,1
FMota,2147.078518,1
pr3pony,2053.243056,1
autumn_eel,1875.063228,1
nuip,2861.916334,1
luhong,1861.731832,1
kongroo,1660.126235,1
was_n,1824.083407,1
amano,2095.078518,1
postivethoughts,1516.812801,1
ultmaster,1945.620761,1
maze1230,2214.276467,1
OYJason,2278.136066,1
heno239,2208.879232,1
treeone,2010.146899,1
behzad_nouri,2240.879232,1
mangolassi,1589.872877,1
liumh8,2710.399326,1
Arg_007,1786.415338,1
TAB,1782.341348,1
chentong,2153.730468,1
mamekin,2481.485209,1
Suibaka,1704.817446,1
sunzhihong,1015.731832,1
yamad,2118.341348,1
kopricky,1597.900421,1
Hiasat,1918.243056,1
kosakkun,1821.468325,1
dsgsjk,2103.011909,1
nigus,2349.078518,1
azukun,2436.098770,1
okaduki,1988.714047,1
shanin,2014.812801,1
iehn,2249.320227,1
paulavidas,1756.330762,1
NMLibrary,2019.485199,1
iwashi31,2116.146899,1
chaojidouding,2078.832003,1
akashdeep,2466.638159,1
fedosik,2317.663890,1
machy,2046.330762,1
risujiroh,2140.501442,1
neko_nyaa,1687.126235,1
raja1999,1675.638159,1
SharpC,2093.731832,1
Zory,1433.932288,1
umedaikiti,1733.688314,1
eiya,2051.793473,1
seica,1944.660975,1
math,2772.421465,1
fine,1900.201523,1
nogikuchikbys,1662.620761,1
TAISA_,1613.415338,1
victorique,1780.126235,1
sansen,1802.663890,1
segorov,2159.027256,1
Refun,1768.399326,1
Windazz,1658.620761,1
leaf1415,2107.303214,1
prabowo,2567.413209,1
tspcx,2181.088892,1
Polack,1833.731832,1
zaki_,1724.320227,1
sumitacchan,1781.932288,1
fange121,1777.000000,1
deoxy,2005.784591,1
Dispwnl,1586.932288,1
PGill,1315.832003,1
FF256grhy,1993.086735,1
heheda,1125.022599,1
KazukiMH,1505.098770,1
leashptntl,1547.688314,1
merom686,1845.520399,1
backup_noob,1243.413209,1
hiratai,1472.832003,1
fortoobye,1721.280410,1
okura,1711.989028,1
somq14,1996.213033,1
Gloid,1670.413209,1
yta_smh17,1385.730468,1
wleung_bvg,1646.126235,1
physics0523,2154.201523,1
nwin,2322.303214,1
shake,1571.481577,1
WonderMouse,1828.399326,1
kema,1688.213033,1
ajinkya1p3,1818.083407,1
inmir,2075.280410,1
TMJN,1720.330762,1
m_buyoh,1760.046092,1
JungleWalker,1150.427961,1
dflasher,1723.413209,1
gbis36,1933.501442,1
ikd,1364.107084,1
moririn2528,2141.344793,1
BasselBakr,1747.200315,1
rafiki,2403.620761,1
balakrishnan_v,1922.088892,1
sarthakmanna,1600.000000,1
MishaPrigara,1656.399326,1
stalin,1845.620761,1
hiromi_ayase,1872.881746,1
takoshi,1908.078518,1
kazunetakahashi,1991.307199,1
Zhanbolat,1764.663890,1
kozima,1663.932288,1
konjo,2118.534694,1
noimi,2130.663890,1
etonagisa,1984.642578,1
henrymakaay,1221.413209,1
kakira,1643.098770,1
Noimin,1603.642578,1
Nson,1515.344985,1
ransewhale,1858.057553,1
MPL,2042.879232,1
ta123,1689.731832,1
kuuso,1824.341348,1
nejineji,2110.213033,1
rapurasu,2081.243056,1
iwashisnake,1948.141232,1
ogingin,1526.011909,1
ssor96,1642.989028,1
Yang33,1720.213033,1
cinnamoroll,1260.429013,1
y_kawano,1620.131879,1
creep04,1722.200315,1
sumoooru,1938.070254,1
hide1214,1541.243056,1
Chushuhuch,1744.126235,1
tokumini,1678.146899,1
DXC,1150.136066,1
ninja7,1840.248811,1
haji,1728.223922,1
hotpepsi,1749.468325,1
homesentinel,1721.642578,1
tanakh,2259.846007,1
potetisensei,2285.989028,1
mathlegosuke,1659.303214,1
kurenai3110,1864.344793,1
nanae,1682.881746,1
hamko,1896.817446,1
c7c7,1689.248811,1
you070707,1425.399326,1
ArturSocha,1459.141232,1
onjo0127,1803.932288,1
tatyam,1793.415338,1
Origenes,1698.731832,1
koikotya,1587.429013,1
jiazihankk,2141.832003,1
Div9851,1732.429013,1
Gear,1796.088892,1
shibh308,1753.057553,1
bdzxt,1695.620761,1
noy72,1604.916334,1
mikit,1426.011909,1
ynymxiaolongbao,2266.817446,1
shamimjucse,1079.812801,1
TumoiYorozu,1812.131879,1
kubo_nits,1244.078518,1
sekiya9311,1567.163225,1
hirokazu1020,1837.642578,1
naoki2016,2041.881746,1
Gacho_0716,1792.479721,1
Tsuta_J,2026.660975,1
Kaizyn,1186.932288,1
Ti11192916,1617.210085,1
paulocezar,1390.620761,1
yukidaruma6,1806.784591,1
arkark,1855.485209,1
rookzeno,1496.098770,1
kasahara2000,1709.126235,1
shirodoni,1465.989028,1
piczaw,1896.216449,1
omi,1862.501442,1
jell,1612.344985,1
furuya1223,2209.421465,1
AlbertZ,1255.832003,1
lornd,1484.027256,1
roto_37,1623.379296,1
Ashurnasirpal,1787.057553,1
cirno3153,1644.280410,1
idsigma,1464.579863,1
kurenaif,1692.784591,1
gojira_ku,1498.688314,1
bigcat,1688.136066,1
kzvd4729,1549.663890,1
NicholasPatrick,1630.136066,1
Hirosesesese23,1354.243056,1
kakakakaneko,1443.318592,1
akusyounin,1581.078518,1
lrmystp,1990.534694,1
nmnmnmnmnmnmnm,1892.520399,1
QCFium,1607.688314,1
pachicobue,2116.784591,1
naoya_t,1772.879232,1
Misteer,2116.879232,1
abc050,2183.979853,1
nasa,2169.620761,1
mensan_fukuhara,1393.812801,1
moritaoy1128,1388.620761,1
heon,907.027256,1
shot,1571.660975,1
k1d,1878.731832,1
ator,1674.344985,1
mathda1,1329.731832,1
Doneru,350.253668,1
soshun,1562.731832,1
suncongbo,1498.731832,1
keymoon,1836.479721,1
ZhihuiLiu,1223.731832,1
Thistle,1588.846007,1
kobaryo222,1227.057553,1
spica314,1910.494528,1
kurarrr,1625.141232,1
koji_0204,1650.812801,1
yassin,1777.051711,1
atforces,1632.136066,1
koyumeishi,2073.088892,1
kcvlex,1826.817446,1
T1610,1747.096374,1
evenharder,2107.413209,1
Ryo2016,1589.642578,1
x20,1683.086735,1
torus711,1794.276467,1
snow39,1323.216449,1
Eldora,1323.216449,1
robertv,1599.620761,1
plcherrim,1569.900421,1
blue_jam,1812.027256,1
polarbear08,1328.638159,1
suzume,1815.210085,1
remin,1728.520399,1
fumiphys,1422.200315,1
rsk0315,1610.870535,1
rtia1227,1604.832003,1
cormoran,1784.870535,1
enjapma,1860.213033,1
a5ua,1334.051711,1
tossy,2229.642578,1
Pro_ktmr,1395.989028,1
NOSS,1662.098770,1
yakamoto,1469.083407,1
cojna,1627.916334,1
claw88,1828.468325,1
hamuhei4869,1226.870535,1
PIandS,2713.660975,1
rinzu,1261.098770,1
VictorForbes,1902.663890,1
komori3,1442.730468,1
ha15,1534.731832,1
ganariya2525,1341.900421,1
vain0,1543.131879,1
Lawali,1938.136066,1
masafumi,1521.793473,1
plasmaeffect,1820.086735,1
AT274,1225.344793,1
Suunn,1346.501442,1
hrOarr,1135.083407,1
hoshi524,1829.501442,1
face4,1431.501442,1
kiyokiyo,1314.399326,1
M_Saito,1816.303214,1
yamunaku,1664.330762,1
zunda1st,1487.638159,1
Risen,1319.078518,1
hytzongxuan,1562.136066,1
Lafolia,1025.415338,1
aniket9465,1560.932288,1
ikasashi,1673.900421,1
harmokey,1647.051711,1
mencotton,1398.870535,1
Ashlie,1445.485199,1
Noobgam,2211.501442,1
yanagi3150,1525.399326,1
izumo,1249.415338,1
algon,1752.494528,1
sash0,1543.731832,1
uwfdai,1486.714047,1
oshibori,1340.341348,1
hagyu_aya,1615.784591,1
nu50218,1498.688314,1
yoshnary,1626.870535,1
tshirakawa,1800.731832,1
yana87,1693.534694,1
Yukly,1437.916334,1
mban,1349.817446,1
akraa,1162.989028,1
qLethon,1252.879232,1
starlitsky,1403.083407,1
knshnb,1629.989028,1
WAAutoMaton2,1980.989028,1
justyo,1839.027256,1
wakax365,1790.320227,1
Cansult,1399.399326,1
mhrb,1324.989028,1
unsre,1609.660975,1
popolo5555,1110.429013,1
m_99,1125.399326,1
uzzy,1418.399326,1
Astralpirate,1194.136066,1
agw,1516.817446,1
hururu,1166.027256,1
ptt_kr,1534.784591,1
theory_and_me,1481.011909,1
chocobo,1557.846007,1
arzk,1502.731832,1
kusomushi,1393.027256,1
prd_xxx,1514.280410,1
toa2525,1816.303214,1
Lilly,1396.479721,1
cutmdo,1347.083407,1
keidaroo,1451.131879,1
amanuko,1619.213033,1
mds_boy,1595.481577,1
x0214sh7,1377.979853,1
udonko0516,1202.638159,1
damekamo,1261.163225,1
kotobuki,1363.318592,1
VTR,1273.078518,1
nagiss,1740.688314,1
cocococoa,2039.083407,1
Bwambocos,1542.979853,1
blcn,1054.932288,1
dAi00,1348.344985,1
spihill,1418.663890,1
penpenpen,1429.200315,1
mukku,1501.098770,1
amotoma3,1988.344985,1
integralyamada,1420.200315,1
MMNMM,2056.578268,1
pontaryagin,1126.663890,1
SpokenLib,1289.989028,1
SinAyame,1539.870535,1
novemura,1530.879232,1
Night,1397.620761,1
mafillth,1095.399326,1
veqcc,1292.330762,1
rareone0602,1730.415338,1
htkb,1542.051711,1
TanakaTaroh,1070.083407,1
nadare881,1590.817446,1
frozenlib,1617.485199,1
Almond,1102.399326,1
shyyhs,1426.145406,1
Surker23,1666.812801,1
AqFv,1128.485209,1
mino,1663.817446,1
skjmp,1157.421465,1
minus9d,1752.201523,1
takeo1116,1645.793473,1
Hide1204,1342.200315,1
yydoco,636.226939,1
walkre,1828.660975,1
a524287,1451.731832,1
iry,1272.900421,1
daleksprinter,1096.330762,1
ggggg,680.152885,1
taku689,1308.399326,1
YamaguchiT,1204.501442,1
revas09,704.967042,1
nii,1289.479721,1
Power730,1538.078518,1
coconut,1301.136066,1
torokon,1082.027256,1
aayush97,1269.731832,1
ruterute1,1600.000000,1
xsthunder,1223.501442,1
Raynger,1634.399326,1
tnyo43,1525.330762,1
Rajib_119,1469.399326,1
fal_rnd,1580.793473,1
npz35,1362.132207,1
commy,1589.307199,1
zhouzhaojun,932.126235,1
Bookends,1114.485199,1
ttttan,992.083407,1
Ryoga_0212,1538.879232,1
Scosa,1134.620761,1
edamame88,1179.330762,1
kamojiro,1373.989028,1
mi_tesseract,1534.832003,1
monkukui,1462.320227,1
null_null,808.083407,1
RMQ,1628.485209,1
mikikun1959,644.399326,1
kyopro_friends,2058.989028,1
int_cl,1828.141232,0
rmizuta,1143.638159,1
Okay,1248.989028,1
eQe,1063.429013,1
mizukurage,1301.213033,1
Rainin,1064.663890,1
shakayami,1639.078518,1
rausumaru,1245.731832,1
morio__,1436.989028,1
khir,1577.812801,1
pytran,1399.213033,1
ChiyosBigDragon,1077.243056,1
taku0728,1199.989028,1
jbyxm,1247.248811,1
osciiart,1198.098770,1
Ace_02,1264.083407,1
ikom,1208.989028,1
kurakura,1364.932288,1
ddsn,965.501442,1
Bobyama,1549.832003,1
moon_light,1311.415338,1
ARMEER,1582.620761,1
mkan_0141,1283.307199,1
dameningen,1483.098770,1
new_textfile,895.501442,1
Hewla,1588.916334,1
ymduu,1267.638159,1
koshian,1022.688314,1
YamagenSakam,1060.817446,1
MatsuTaku,1271.501442,1
mick0321,1140.688314,1
ktr216,1600.000000,1
mh755628,1330.812801,1
EntityIT,1643.413209,1
cyan,1469.415338,1
picagrow,1294.501442,1
cyberghost26,613.958391,1
toame,1444.303214,1
tutuz,1269.485209,1
WEDGE0512,1316.011909,1
taka99,1301.344985,1
dff9th,1132.083407,1
yamate11,1486.126235,1
titia,1480.730468,1
jimmy,1495.793473,1
Shuzaei,1295.429013,1
genkinanodesu,1720.620761,1
mitsuo0114,834.620761,1
yakata66,1044.330762,1
yosyos36,900.832003,1
kaage,1275.429013,1
sykwer,1127.027256,1
ningenMe,1461.141232,1
tubuann,1705.027256,1
banboooo044,1342.481577,1
n0dasalt,1262.083407,1
kmatsunaga,1542.243056,1
dsytk7,1390.881746,1
Kats,1257.415338,1
kenta2997,1369.916334,1
walk_to_work,1038.415338,1
rika0384,1381.793473,1
saytakaPC,1486.688314,1
juppy,1271.688314,1
YDK_NK,1114.415338,1
hirata0517masato,1276.051711,1
matsu7874,1796.485209,1
ikatakos,1881.817446,1
nimon,1248.731832,1
playroller,1311.213033,1
earlgrey_yh,1204.663890,1
firiexp,1357.344985,1
turner,943.663890,1
monochro,1174.330762,1
luma,1891.916334,1
shunsasa,1247.730468,1
aaabbbcccddd,1806.243056,1
BlahDuckling747,1024.429013,1
kNakajima,877.688314,1
YujiSoftware,1141.817446,1
xoke,1227.051711,1
kou65536,1583.243056,1
MATSUMAT,1151.485209,1
nomi,1254.534694,1
mutuhuhihusenonu,1285.011909,1
futty,1098.200315,1
xlight789,1179.660975,1
yu3mars,1608.341348,1
uzi215,968.318592,1
m_tsubasa,1479.098770,1
Flow_,657.483815,1
n_knuu,1784.534694,1
IdealLife3,1124.083407,1
tkc6022,1534.344985,1
nyhuang,1242.126235,1
ibrahim_habib,1188.932288,1
Daylight,1397.011909,1
holeguma,1889.200315,1
Shinjirow,1318.057553,1
croonalullaby,930.344985,1
Kiri8128,1853.731832,1
pngn,1760.027256,1
pengin,1147.243056,1
onigawara,659.027256,1
osamaki,1083.415338,1
aim_cpo,1203.817446,1
espressivosubito,1651.784591,1
Shota_0214,857.638159,1
asdf1,1381.318592,1
Yoshimura,1333.989028,1
Autumn_A,1074.485199,1
shiodat,1116.399326,1
Urei2200,884.812801,1
noriok,1244.817446,1
dynamicovi,935.812801,1
fuu32,998.320227,1
neander,1774.989028,1
Risebbit,1369.083407,1
TKR18,866.731832,1
woodline23xx,1124.216449,1
V_Melville,1292.900421,1
super_blackbox,1063.731832,1
skym,531.532273,1
doradorasuki,960.415338,1
norimiso,1068.479721,1
tatt61880,1631.318592,1
chocopuu,1033.663890,1
gasugesu,875.330762,1
cherrypi59,1347.638159,1
hiroaki0615,1025.303214,1
ValGrowth,1236.027256,1
utsumi,1266.280410,1
mohuneko,1291.083407,1
yutote,1028.126235,1
syunsuke,1044.485199,1
pynomi,515.907178,1
youx,1145.136066,1
mashinosatoshi,891.932288,1
maguroguma,1176.812801,1
Mayimg,498.482193,1
yutala,590.083407,1
hakuchan,688.932288,1
miku,1420.011909,1
yy4,1228.200315,1
gggggg,1200.136066,1
stretchybox,1109.330762,1
jellyfish,1065.243056,1
tookunn,1273.216449,1
yamato_c7,1140.620761,1
th90tk297,1479.870535,1
Huah,1107.932288,1
glycine,938.485199,1
Sashiming,1040.479721,1
fmhr,1223.793473,1
epopaca,1060.812801,1
hiro_hiro,760.415338,1
CleyL,1004.989028,1
seriru,1003.011909,1
yosho,692.752352,1
hnakashima,822.663890,1
noribentooooooh,1248.932288,1
T49E2,627.797437,1
ZZZ13579,1180.812801,1
shirosha2,1056.989028,1
hiramekun,800.989028,1
